No.;Time;Comment;Scramble;Date;P.1
809;2.69;;R' D2 F U2 F' U2 B' R2 F' R2 F' R2 F' R' D' R D U' B L B;2022-12-01 09:46:07;2.69
810;1.98;;B' F2 U' B2 R2 U2 B2 R2 D R2 U' L' D B D2 U' R' D2 U2 B2;2022-12-01 09:46:11;1.98
811;2.92;;F2 L2 U B2 U' F2 U B2 R2 D2 U' B2 L D2 B' F R2 B R' U2;2022-12-02 23:47:27;2.92
812;1.88;;F' U' F2 U R2 U' B2 D F2 D' R2 F2 B U L D' L' U' F R B';2022-12-02 23:47:31;1.88
813;1.83;;B2 U F2 D B2 U' F2 U' B2 L2 F2 U' L' B R' D R2 B2 F U;2022-12-02 23:47:34;1.83
814;2.47;;L2 F2 R2 B2 U2 F2 R' U2 F2 L' R' U2 B D B F2 L F' L2 D R;2022-12-02 23:47:37;2.47
815;1.99;;B' U' L2 B2 D2 F R2 D2 F U2 B' D2 U' R' D R' D2 U B;2022-12-02 23:47:42;1.99
816;1.96;;L' F2 R' B2 L F2 D2 B2 R2 F2 U B' U' L R' B' L' D B;2022-12-02 23:47:45;1.96
817;1.89;;B2 D B L' F' B2 U' L2 F' D2 B2 U2 R2 F' U2 F' R2 F D' B;2022-12-02 23:47:48;1.89
818;1.92;;U R2 F L U D R D' F R2 F R2 B' R2 B R2 D2 B2 L';2022-12-02 23:47:52;1.92
819;1.99;;F2 D F2 U' R2 B2 D2 F2 R2 D R F' D2 F2 R' D L' U R' F';2022-12-02 23:47:55;1.99
820;1.96;;B U' L2 U2 F R2 F2 U2 F L2 F' D2 F D B2 R' D U' L' U' R;2022-12-02 23:47:58;1.96
821;2.30;;F L' D2 B U2 F U2 F' U2 L2 F' L2 B' D2 R U2 L' B' D' L2 D';2022-12-03 16:48:41;2.30
822;1.96;;B2 U L2 R2 B2 U B2 F2 D L2 U' F2 B' U2 B2 L D L U2 B;2022-12-03 16:48:44;1.96
823;2.08;;D' B F2 U2 B2 U L2 U L2 D' R2 F2 L B' D2 L' U2 L;2022-12-03 16:48:47;2.08
824;2.73;;B L2 F2 U2 R D2 L' U2 L U2 B2 D2 L B U' B F2 L' F R2 U;2022-12-03 16:48:50;2.73
825;1.84;;D' B D2 F' U2 R2 F D2 B U2 R2 B' U2 D' B2 R' B2 F2 D' R';2022-12-03 16:48:55;1.84
826;1.96;;U' L' D2 R D2 F2 D2 F2 L R2 D2 R2 F R' D U' L2 F D' B' R';2022-12-03 16:48:58;1.96
827;2.38;;F U' B2 L' B' D L2 U F' R2 F' U2 F' L2 B R2 D2 R2 F2 D2;2022-12-03 16:49:03;2.38
828;2.09;;D2 R2 B2 D' L2 U' R2 F2 D R2 U' L' F' R2 F' U' F2 D R' U;2022-12-03 16:49:06;2.09
829;1.89;;B U' R2 B' U2 B' U2 B' R2 D2 U2 F' R2 D B' R U B2 F U2;2022-12-03 16:49:11;1.89
830;1.89;;U R' F' D2 R2 D' B D L2 F2 D2 L2 D' R2 B2 U2 D' B R';2022-12-03 16:49:14;1.89
831;2.03;;F' U' D2 F D2 U2 L2 B' U2 F' D2 L' U2 F2 R' U B' R' D;2022-12-04 23:26:34;2.03
832;2.02;;R2 D' F2 L2 F2 R2 D U2 F2 L2 U2 L' U2 B R2 U F L' U L2 U2;2022-12-04 23:26:37;2.02
833;2.60;;L2 B' R2 U2 L2 U2 F U2 L2 F' L2 F' D' B L' B2 U2 L2 U' B' D;2022-12-04 23:26:40;2.60
834;2.34;;B' U F' U' R2 F2 D R2 B2 D2 L2 D R2 B2 L D R' F2 D U2 B;2022-12-04 23:26:44;2.34
835;2.12;;B' D L F U' D L D B2 L2 U B2 R2 D2 L2 U' R2 B2 D' F D;2022-12-04 23:26:48;2.12
836;1.80;;B' R F2 R2 D L2 D B2 U B2 U R2 U B' R' B' L' B' D' R';2022-12-04 23:26:53;1.80
837;2.60;;F2 L2 F' U2 L2 R2 F U2 R2 F' R2 D2 U R F U2 R D2 F2 L F2;2022-12-04 23:26:57;2.60
838;1.99;;D L F' B2 R2 U2 L' B2 U R2 D' B2 U D2 B2 D' F;2022-12-04 23:27:01;1.99
839;1.83;;F U' R' L2 B2 L2 U L2 U' L2 U' F2 R2 D R F2 U' B R' F L;2022-12-04 23:27:04;1.83
840;2.19;;U2 B2 D2 B2 U2 L2 D F2 L2 R2 U2 F' U2 L D B D' F D F R';2022-12-04 23:27:07;2.19
841;1.88;;F2 D' R2 D R2 U' F2 D' R2 D' F2 L' U' B F L D2 B U' B' D';2022-12-07 02:09:34;1.88
842;2.88;;U' F' U2 R U2 L' U2 F2 R' U2 F2 L' R F2 D' B F2 R' D F U';2022-12-07 02:09:37;2.88
843;1.82;;B U D2 R F2 U2 R' D F D2 F2 B' D2 R2 F' D2 R2 F2 B' R';2022-12-07 02:09:41;1.82
844;1.89;;L U2 R2 B' D2 U2 L2 B F D2 F' U' F' U' B2 D' B R' B';2022-12-07 02:09:44;1.89
845;1.88;;D2 L2 F2 D2 L2 U R2 U' L2 U F2 L' B F2 L U F' U' F' R D2;2022-12-07 02:09:47;1.88
846;1.85;;F D2 L2 F2 R U2 L' R2 F2 U2 R F2 U F U' L2 F' R;2022-12-07 02:09:50;1.85
847;1.89;;F2 R L2 U F2 L2 D' R2 F2 D' B2 D' L2 U2 B' L B D2 B2 D' F;2022-12-07 02:09:53;1.89
848;1.98;;U2 B F2 R2 D2 F' U2 F D2 F' D2 F' U L' R' B' L' F2 D R' F;2022-12-07 02:09:56;1.98
849;2.56;;L' R2 U2 L2 U' B2 R2 U' B2 D2 U' F' D R D2 L B F2 D2 R;2022-12-07 02:09:59;2.56
850;1.83;;R2 F2 R2 D2 R U B' U L2 U' R2 B2 D2 L2 D' F2 R2 D B' U2;2022-12-07 02:10:10;1.83
851;1.86;;B2 L2 U2 B D F U2 L R2 D L2 U F2 B2 R2 F2 D B2 U2 R;2022-12-07 19:37:45;1.86
852;1.73;;U' F' D2 B U2 F R2 D2 B L2 B' R2 U2 R F' U' B2 L' D U' R';2022-12-07 19:37:53;1.73
853;1.86;;F2 D2 R B2 U2 F2 U2 L R' U' B F' R' U B' R2 D2 B F2;2022-12-07 19:37:57;1.86
854;2.31;;L2 U2 F2 R2 F2 U' B2 U2 R2 F2 L2 U2 R B' U B' L' D' F' D' L';2022-12-07 19:38:00;2.31
855;2.99;;F' R2 B' R D L2 B2 R U' F2 U B2 R2 B2 D F2 L2 D' R2 D2;2022-12-07 19:38:04;2.99
856;1.83;;B L2 B R2 D2 B L2 F2 U2 F' D R' D2 F D' B' U R D2 U';2022-12-07 19:38:08;1.83
857;2.89;;R F2 L2 D U2 L2 F2 D L2 R2 B2 U2 L' F' L2 D U' L' B' L' U2;2022-12-07 19:38:11;2.89
858;2.05;;F U2 F2 L2 U R2 U' R2 F2 L2 U' R2 F D L F' L B' U' R2;2022-12-07 19:38:18;2.05
859;1.77;;U L2 F' L' B L2 B' R2 D' B2 U L2 B2 D' B2 U' R2 D2 B;2022-12-07 19:38:21;1.77
860;1.80;;D' B2 R' L2 U F2 D B2 F2 U2 B2 U' F2 U' L' F' U2 R2 D' U2;2022-12-07 19:38:25;1.80
861;2.14;;D2 L2 R2 U' L2 U F2 U2 B2 R2 U F2 B' R D2 U2 F L D2 U' L2;2022-12-08 22:18:22;2.14
862;1.79;;U' B2 F2 U B2 L2 B2 U' L2 D' R' U L2 B F' D B' F' R D';2022-12-08 22:18:26;1.79
863;1.88;;L' F2 B' R' L B U L2 F' U2 R2 F L2 F L2 F2 U2 R2 F D' F';2022-12-08 22:18:29;1.88
864;1.80;;U2 R' F B' U B' R2 D2 B' L' U D2 R2 L2 D' R2 F2 R2 U L2 U2;2022-12-08 22:18:33;1.80
865;1.85;;R D2 L B2 L' F2 L F2 U2 R2 U2 F' D' U' L' R D' L' B2 U';2022-12-08 22:18:36;1.85
866;2.85;;F R2 D2 L2 D F2 D F2 U' F2 R2 D' B R2 F D2 L' R' F' U2 L;2022-12-08 22:18:38;2.85
867;1.82;;U2 F L D2 F2 L' F2 R2 F2 R' F2 R' D2 F2 U' F L U2 F L' U';2022-12-08 22:18:42;1.82
868;1.92;;R2 U B2 L2 D L2 B2 L2 R2 D2 R2 B R' D' F' R2 D2 L B2 U2 F';2022-12-08 22:18:45;1.92
869;2.50;;L F2 U L2 D' L2 U B2 U2 B2 F2 U B2 F' L' R2 U2 B2 F' D' U2;2022-12-08 22:18:48;2.50
870;1.92;;B D R2 F' L D' R2 U F' L' F' U2 L2 B' R2 U2 F' R2 B L2;2022-12-08 22:18:53;1.92
871;2.03;;R2 L2 F' L2 U L2 B R' U F2 D2 L F2 R' B2 L2 U2 B2 R F2 L;2022-12-09 21:59:32;2.03
872;2.09;;B' R2 U2 B' D2 F' U2 F R2 F' L' D L' B' R2 F D' R' B;2022-12-09 21:59:35;2.09
873;2.08;;R2 D B2 D2 B2 U2 L2 U' B2 L2 D' F R' B2 D' F' L F U R;2022-12-09 21:59:38;2.08
874;2.18;;B2 F' D2 L2 B D2 R2 B2 D2 U2 F' L2 D' F2 U' R D' L' B L2 F2;2022-12-09 21:59:41;2.18
875;1.86;;U' L D F2 L2 B' D2 L2 U2 F2 L2 F' L' B R F L U' R2;2022-12-09 21:59:44;1.86
876;2.35;;R2 D F2 D L2 D' B2 L2 D' B2 R2 F D F2 L' R B D' B2 L' F2;2022-12-09 21:59:48;2.35
877;1.87;;B' L2 D2 B2 R2 U2 R2 B' L2 B U L B2 R D2 B' F D;2022-12-09 21:59:51;1.87
878;1.86;;U' L2 B F U2 F L2 F' R2 F' L2 F U2 L B U' L D2 R U' R';2022-12-09 21:59:54;1.86
879;1.89;;U R D' L2 U2 R2 F' U2 L2 U2 B' L2 B D R' F D2 L F U';2022-12-09 21:59:57;1.89
880;3.47;;L' U2 B' D' F2 U' B2 U2 R2 F2 U' B2 R2 F' U2 B R U' L F2;2022-12-09 22:00:00;3.47
881;2.06;;B2 F2 U2 L2 F2 L F2 R' B2 D2 L R2 B U' R' D F2 D U' L;2022-12-10 16:13:20;2.06
882;1.73;;F' D2 L' F' L2 U2 B2 F R2 F L2 D2 F' L2 U R B' D' R2 B2 F';2022-12-10 16:13:25;1.73
883;3.28;;U B R' F2 L F2 L2 R' B2 R' F2 D2 U' L D' B2 U' R' D B;2022-12-10 16:15:32;3.28
884;1.99;;B D' R' U' F B' L D' R2 L2 F' R2 B2 D2 R2 U2 R2 B' L2 U2;2022-12-10 16:15:39;1.99
885;1.86;;U' F' L2 F' U D2 F L' B2 L2 D' B2 U L2 U' D2 B2 U R2 D2;2022-12-10 16:15:42;1.86
886;1.90;;L2 D2 F U2 F L2 R2 B' D2 R2 B D F D2 L2 B' R' D2 F2;2022-12-10 16:15:59;1.90
887;2.12;;F D2 U2 R B2 F2 R F2 U2 L' R2 D2 R F' D' B' R2 F R' B2 R2;2022-12-10 16:16:05;2.12
888;3.38;;R B' R2 U' F R' D' L F U2 L2 F2 U2 R2 F' L2 B R2 U2 B2 L';2022-12-10 16:16:08;3.38
889;2.12;;L' B L2 B' U2 F2 U2 F2 R2 F' L2 U2 L D' F2 U F' L' U R;2022-12-10 16:16:12;2.12
890;2.51;;B L2 R2 B2 R2 B D2 R2 F L2 R B' L' U L' D R2 B L2 D;2022-12-10 16:16:51;2.51
891;2.08;;L' U' L2 D F2 D R2 F2 D L2 D2 F' U2 B' D B' L D' R B';2022-12-11 18:17:03;2.08
892;2.15;;L2 B' R2 F' R2 U2 F L2 F' U2 B' F2 R D' B L F' L' D' L F2;2022-12-11 18:17:06;2.15
893;2.56;;R2 L' D F' U' B2 R2 L' B' F2 U' B2 D R2 B2 R2 F2 U2 R2 B;2022-12-11 18:17:11;2.56
894;1.96;;L' U2 L2 F' D2 B' D2 F R2 F2 R2 D R2 U B2 L D' U' B2;2022-12-11 18:17:16;1.96
895;1.85;;R F' L D2 L2 D2 R2 B2 D2 B2 U' B2 L B' R' D U R' F;2022-12-11 18:17:20;1.85
896;2.69;;U2 B2 D' F2 L2 U2 L2 D' U' R' F U' F2 D B R D2 L2 R2;2022-12-11 18:17:23;2.69
897;1.86;;R' F B' U' B R2 U' D2 F2 D2 R2 B2 R' F2 B2 U2 R U2 D B;2022-12-11 18:18:24;1.86
898;1.73;;B R2 F U F' U2 D R D F2 B2 D B2 D R2 U B2 R2 L2 U2 B';2022-12-11 18:18:27;1.73
899;3.59;;L2 F' B D' R2 B' U D2 F L2 U2 F D2 F2 B R2 U2 D2 L B;2022-12-11 18:18:29;3.59
900;2.08;;F U F L2 D2 R D2 L B2 D2 L D2 L' B2 D L D F U R' B;2022-12-11 18:18:38;2.08
901;1.73;;L2 B D2 F' D2 F' D2 F L2 D2 R U B' L2 F2 L' R' D B2 D';2022-12-12 13:41:47;1.73
902;2.18;;R' U R2 B F D2 U2 R2 F' R2 F' U2 R F U F' R2 D2 R2;2022-12-12 13:41:53;2.18
903;1.73;;R2 U2 L2 F2 U' F2 D2 B2 U B2 L2 D' R' B' U F R' F' D' L' B;2022-12-12 13:42:03;1.73
904;2.02;;U' F2 L' F' R U' L' U2 D F' U2 R2 B' D2 L2 B' R2 B' L2 D2 F;2022-12-12 13:42:08;2.02
905;2.73;;B2 L' U2 B' L' F' B' R' U B2 R B2 D2 L2 F2 B2 R' D2 L' U2 F2;2022-12-12 13:42:11;2.73
906;1.76;;D2 F L2 U2 B2 D L2 U L2 F2 U B2 D' B2 L D' R' F R U B2;2022-12-12 13:42:15;1.76
907;2.66;;D2 B2 R B2 F2 R' B2 L2 R' F2 R' D B D2 U2 L2 U2 B' R' D;2022-12-12 13:42:18;2.66
908;1.70;;U' F U' D L' F' D R' B U2 B2 U2 L2 D2 R2 U B2 L2 F2 R2;2022-12-12 13:42:21;1.70
909;2.12;;L' B2 L2 D2 F L2 F D2 B2 U2 F' L2 D2 R' U2 B D' L2 R' F U';2022-12-12 13:42:24;2.12
910;2.69;;L U F D2 B L2 U2 B2 R2 D2 B2 F' D2 F2 R U L2 B L2 F2 U';2022-12-12 13:42:29;2.69
911;2.41;;U2 R F2 D2 L2 B2 R2 B2 D' F2 D L2 F2 L' B' U F2 R D' B2;2022-12-13 23:28:53;2.41
912;1.80;;R2 F2 D2 F2 L B2 R B2 R D2 R' B D2 L' B D2 U' L' D' B2;2022-12-13 23:29:01;1.80
913;1.79;;U2 R U2 B U2 L2 F U2 L2 U2 L2 B2 F' L' U B2 F' D U' B D;2022-12-13 23:29:04;1.79
914;1.99;;R2 D2 B2 D' L2 D F2 D' F2 L2 U B' R2 U R F' R' D R' U R2;2022-12-13 23:29:08;1.99
915;1.77;;B U B2 D F L2 U' R2 U2 F2 R F2 L2 U2 B2 L2 D2 B2 R U' B;2022-12-13 23:29:13;1.77
916;1.99;;R' D2 U2 R2 D2 B D2 F' U2 R2 F2 L2 R D L U F R2 B R D2;2022-12-13 23:29:16;1.99
917;2.21;;U B' D2 R U2 L D2 R' U2 L' U2 L D2 B2 U' B2 F U' F2 L F;2022-12-13 23:29:20;2.21
918;1.92;;F2 R' U R2 B2 L2 D' F2 U F2 L2 U B' L' F' D' B2 R' F2 L2;2022-12-13 23:29:24;1.92
919;1.80;;B' L2 R2 B R2 U2 L2 U2 R2 F2 R2 L' D' F2 L B2 F L B2 L;2022-12-13 23:29:28;1.80
920;2.57;;D' F' R2 U' F U' R' B R F2 L2 B2 L' B2 R' F2 D2 R' U2 F;2022-12-13 23:29:31;2.57
921;2.05;;UR0+ DR4- DL4+ UL2+ U1+ R4- D3- L2- ALL0+ y2 U1+ R3- D1+ L3+ ALL2+ UL;2022-12-14 21:11:27;2.05
922;1.83;;D' U' L2 F2 D B2 U' R2 D B2 U' R' F U' L B' L' F2 D2 B' R;2022-12-14 21:11:34;1.83
923;3.12;;F B2 D' L F B2 R D R F2 U2 L B2 U2 R L2 F2 D2 R2 F2 B';2022-12-14 21:11:37;3.12
924;1.72;;B2 U2 B2 R2 B F2 U2 R2 F R2 D2 U' R2 U R U2 F R2 D2 F' L';2022-12-14 21:11:46;1.72
925;2.01;;B' R2 F2 D' B2 U B2 U2 L2 F2 L2 B2 U R' B F2 L2 F D U2 F;2022-12-14 21:11:49;2.01
926;1.79;;F U2 L2 D2 F' D2 F L2 F2 D2 F U' B2 R B' L B2 U' B2 R' F';2022-12-14 21:11:59;1.79
927;1.86;;L2 D2 B L2 B L2 F' R2 B L2 F D2 R' U R2 B U' B' L2;2022-12-14 21:12:02;1.86
928;1.92;;R U' B2 D F B' U F' B2 L2 D2 L F2 R2 F2 R' F2 U';2022-12-14 21:12:05;1.92
929;2.28;;D' B R' L' B L' U2 L D' B2 R2 B2 L' B2 R' U2 L D2 B2 D2 R';2022-12-14 21:12:08;2.28
930;2.63;;R2 U2 R' U2 F2 L2 U2 L' B2 U2 B2 R2 U R' B D U B' D U;2022-12-14 21:12:11;2.63
931;2.40;;U2 R2 F R2 D2 L2 B' D2 B2 L' D L' U' R2 F2 R2 B R;2022-12-15 17:06:10;2.40
932;2.12;;F B2 U' R' D' R2 F R U2 D2 R F2 R U2 R2 D2 L' F' R2;2022-12-15 17:06:22;2.12
933;1.80;;B' F2 U2 R2 D' L2 D' L2 D' F2 U2 L2 U L' U2 R' U B L' D2 L;2022-12-15 17:06:26;1.80
934;2.67;;R2 U2 F U2 B' U2 B' D2 B L2 D' L R2 U L2 F' L' R2 U;2022-12-15 17:06:29;2.67
935;2.05;;B R' U2 F2 D2 B2 R2 D F2 U' L2 R' F2 U F L U F U2;2022-12-15 17:06:34;2.05
936;2.08;;U R2 D' B2 F2 U' B2 U' B2 L2 B2 D2 B' R' U' L B U R2 D' B';2022-12-15 17:06:37;2.08
937;1.87;;U L2 B' D2 L2 U2 B' R2 B' U2 R2 L F U B U B' D L';2022-12-15 17:06:40;1.87
938;2.02;;U' R2 B D2 L2 B2 U2 B2 F' L2 U2 F2 L' U B' D' B F' R' D';2022-12-15 17:06:43;2.02
939;1.92;;R' F B' L F' R2 F' B2 U' D2 B2 D2 L F2 R' B2 L' F2 U2 L2;2022-12-15 17:06:49;1.92
940;1.89;;U R D B2 L2 U' R2 U B2 D2 B2 D' F2 U2 F R B2 L F' U2 L';2022-12-15 17:06:52;1.89
941;1.80;;L2 D2 U R2 F' R2 D2 B R2 D2 F D2 F' L' R' F' D R2 F' D';2022-12-16 20:50:14;1.80
942;1.83;;F2 U' F U R2 B' L F2 R2 L2 F2 U2 B' D2 B D2 B' R2 L D;2022-12-16 20:50:17;1.83
943;2.35;;R2 B D2 R2 F2 L2 B' R2 B' L2 B2 L' U2 L D2 U' B L' U2 F;2022-12-16 20:50:20;2.35
944;2.83;;F' B' R B2 D R D L B2 L2 D R2 U' L2 U L2 D F2 D' R2 F;2022-12-16 20:50:23;2.83
945;1.70;;U' F' R2 B U2 L2 B U2 F U2 L2 B U' R B2 D2 U B' F' D2 L';2022-12-16 20:50:27;1.70
946;1.76;;R' D U2 F2 R F2 R' F2 L' B2 L U2 R2 B R' B' U R2 D B';2022-12-16 20:50:30;1.76
947;1.77;;U2 B U2 L2 F U2 F2 D2 B' U2 F L' B' R2 D2 U F L2 U R2;2022-12-16 20:50:33;1.77
948;1.67;;U2 L R2 U' F2 U' F2 D2 B2 U R2 B2 U' F2 B D' B U' F2 R F;2022-12-16 20:50:36;1.67
949;1.76;;B' D' B' L' U' L' B L F2 L2 U B2 U' B2 L2 D2 B2 D' L2 F2 R';2022-12-16 20:50:39;1.76
950;1.80;;R' B L' D2 R' B2 L' B2 L U2 R' B2 R' F U R' U L2 B F';2022-12-16 20:50:41;1.80
951;2.28;;U2 B2 L2 D' L2 B2 L2 R2 D' R2 B2 R' D' U' B U R2 F' D' L' R2;2022-12-17 14:46:42;2.28
952;2.37;;F2 D2 B2 F D F2 D' L2 U F2 L2 U' B2 F' R' B' U' F2 R' D';2022-12-17 14:46:45;2.37
953;1.76;;U2 R2 B2 U2 R D2 L2 F2 D2 L D2 L' D R' F2 D2 F' R B' D2 R;2022-12-17 14:46:50;1.76
954;1.76;;F R D2 B2 L2 D' L2 F' R2 L B2 U2 L' B2 R F2 L U2 D2 L' U';2022-12-17 14:46:53;1.76
955;1.76;;L2 B2 F2 U2 F2 L2 D' L2 D R2 F' D2 R' D2 R F2 D L2 B2;2022-12-17 14:46:56;1.76
956;1.57;;L' F2 R B U2 F D' B' F2 U2 D' F2 L2 F2 L2 U' F2 U' B2;2022-12-17 14:47:08;1.57
957;1.64;;UR5- DR4+ DL2+ UL2+ U4+ R2- D4- L2- ALL5+ y2 U1+ R5+ D2+ L5+ ALL3- DR DL;2022-12-17 14:47:11;1.64
958;2.31;;D2 B' F2 L2 U2 R2 D L2 B2 L2 U2 R2 U F2 B' R' B F R' U2 R;2022-12-17 14:47:20;2.31
959;1.57;;L2 F D2 L U2 F2 U2 B2 L' D2 R2 U2 R2 F' L' R' D L U F2;2022-12-17 14:47:24;1.57
960;2.92;;F2 D U L2 F2 U' B2 F2 U R F D2 B2 D' B2 R2 B2 L' U;2022-12-17 14:47:26;2.92
961;2.35;;L2 F2 L' F2 U2 F2 L' B2 R B2 L' U B F' L2 D L' B' R B' L';2022-12-18 15:57:44;2.35
962;2.36;;R2 L D' F2 D2 R2 F' B U R' B2 L B2 L' U2 B2 L' F2 U2 L';2022-12-18 15:57:47;2.36
963;1.68;;F2 U' R' F' R2 B2 L U F B2 U2 D2 L2 F' R2 D2 L2 B' U;2022-12-18 15:57:50;1.68
964;1.68;;D F D' B2 U B2 F2 U' F2 U' R2 D L2 D B F2 U' R' U2 L' D2;2022-12-18 15:57:53;1.68
965;2.64;;U2 B' R F' R' B2 U2 R B2 U' D2 F2 D' R2 F2 L2 F2 U';2022-12-18 15:57:57;2.64
966;1.80;;F2 D2 L' F2 L' B2 R F2 L R2 B2 D R2 F2 U2 F' U2 L U B' U';2022-12-18 15:58:01;1.80
967;1.68;;F' R2 D2 L F2 U2 L' F2 L2 B2 L' U2 R D B U' F' L2 F' R U';2022-12-18 15:58:04;1.68
968;2.00;;D' L2 F' L2 F' L2 F2 D2 L2 R2 F' D B2 R2 F' R' D' B D L';2022-12-18 15:58:07;2.00
969;1.87;;B2 D B2 R2 U2 R2 D' F2 U F2 D2 F' D2 L2 U F R' B' L2 U L;2022-12-18 15:58:10;1.87
970;2.03;;B D L D2 F D' B' R' F D2 F U2 D2 B2 R2 F' L2 F D B2;2022-12-18 15:58:13;2.03
971;2.03;;L' B U L2 D B2 D2 F2 R2 D2 R2 U B2 L' B2 F' D' L' D' L;2022-12-19 17:53:48;2.03
972;1.68;;R' U2 F2 D2 B D2 F' L2 D2 F' R2 F2 D2 R' D' U2 L' F U' B L;2022-12-19 17:54:28;1.68
973;3.15;;B2 U2 L' B2 L2 B2 D2 L' R2 F2 L' U2 D B2 U' R2 F R U B' U';2022-12-19 17:54:31;3.15
974;1.87;;R' F D2 R2 B' D2 R2 B' R2 B2 D2 L B D' B U' F R2 B;2022-12-19 17:54:38;1.87
975;1.80;;F D' F B2 L' F' D B' U2 F2 R' F2 L F2 L2 D2 L F2 R D2;2022-12-19 17:54:41;1.80
976;1.96;;B R D' F' L2 D' F L' B D2 F2 R U2 R2 F2 R B2 L U2 L;2022-12-19 17:54:44;1.96
977;1.70;;U R2 F2 L2 U' R2 F2 D R2 D' R2 U' F R U' L U' F' R2 D B';2022-12-19 17:54:47;1.70
978;2.03;;F' D2 F' U2 L2 R2 F2 L2 B' L2 F2 U' F2 U R' F2 D L' U' F' L';2022-12-19 17:54:49;2.03
979;2.38;;D2 R2 D2 F' R2 B' F2 U2 R2 U2 L2 B2 U' L2 B L F U B U' B2;2022-12-19 17:54:53;2.38
980;2.44;;D' F' R U' B2 U' L2 U2 L2 U2 B2 L2 F D' U2 R D' F2 D;2022-12-19 17:54:58;2.44
981;2.99;;R2 F2 D2 F2 D2 L2 U' R2 D' L2 U R' D' F' L B D2 U' B L2 D';2022-12-20 20:57:34;2.99
982;2.19;;L U2 R F2 L2 R' B2 R2 U2 F2 B U' R' F2 D2 F' D2 L R2;2022-12-20 20:57:38;2.19
983;2.28;;U F2 L2 D' F2 D2 B2 U R2 D2 B2 U B' F2 U' R U' L2 D2 B2 R';2022-12-20 20:57:42;2.28
984;1.96;;B2 L2 U B2 L2 U L2 D U L2 R2 U R F' R U L' F2 U2 L' B';2022-12-20 20:57:49;1.96
985;2.44;;U' F' R2 B2 L B2 R' B2 R D2 U2 L' U2 B R2 U L' D R' F';2022-12-20 20:57:55;2.44
986;3.15;;F2 R F2 L D2 U2 F2 U2 F2 R2 U' R' B' D U2 L B' R' B';2022-12-20 20:57:58;3.15
987;2.16;;F2 U2 F2 R2 D' F2 U' B2 R2 B2 D' F' R D R2 U2 F' D2 U R';2022-12-20 20:58:04;2.16
988;2.12;;B' R U2 F2 L D2 L2 U2 F2 R U2 F2 R' B' R2 D B' U B L2 B;2022-12-20 20:58:08;2.12
989;2.16;;F2 R2 F2 U B2 U2 B2 R2 D R2 F2 D R B L2 D' U2 B U R2 F';2022-12-20 20:58:11;2.16
990;2.12;;D F D2 B2 U2 L2 B L2 U2 B L2 F' U' R F2 L U2 F' U' B' D2;2022-12-20 20:58:15;2.12
991;2.25;;R U2 F' D2 F' U2 B D2 B2 F' U2 F' R' D' L' B2 R2 D' F' U';2022-12-21 15:57:20;2.25
992;1.99;;R2 U B' D2 F2 L2 B L2 F D2 B' D2 F2 L D F D2 B L';2022-12-21 15:57:23;1.99
993;1.89;;F2 R2 F2 U2 B2 R2 D B2 D L2 D2 F D2 B2 U L R' D' B' L2 F;2022-12-21 15:57:26;1.89
994;1.83;;F B R B2 U' R D U2 F2 R2 B' L2 B' U2 B2 U2 R2 B' U2 L B';2022-12-21 15:57:29;1.83
995;1.70;;R F L D B U' R B D' R2 B2 U2 R2 L2 B' L2 F U2 L2 B;2022-12-21 15:57:32;1.70
996;2.05;;L2 D F' U2 B L2 D2 L2 D2 F' D2 B' L R F U L' F R2;2022-12-21 15:57:35;2.05
997;1.70;;R' D2 F2 R2 F2 L' U2 L' D2 B2 U' R D F' U' B' U2 R' U2;2022-12-21 15:57:38;1.70
998;2.86;;U2 B R F2 U' L2 U2 L' R2 D2 F R2 F' D2 F L2 D2 B' R2 U;2022-12-21 15:57:41;2.86
999;1.67;;D2 R2 D2 R2 B2 L2 F' L2 R2 D2 B2 L' B' R D R U2 F R' U' F;2022-12-21 15:57:45;1.67
1000;1.70;;D B2 D2 B2 R' U2 B2 U2 L' F2 L' U' B D' R D L2 R' B;2022-12-21 15:57:48;1.70
1001;1.76;;B2 L2 D' U2 B2 U F2 R2 U' F2 R U F' U' L2 F' D F' U2;2022-12-22 16:58:42;1.76
1002;1.67;;B' D U2 R' D2 F2 L F2 D2 R U2 F2 B R' B2 D' U B D;2022-12-22 16:58:44;1.67
1003;2.37;;R D L2 D F2 R2 D F2 D' R2 U L' D' F R F2 R U2 B2 U2;2022-12-22 16:58:47;2.37
1004;1.83;;R2 F L F2 D' F2 U B2 D F2 D B2 D2 R2 L' F' L2 U B2 D B';2022-12-22 16:58:50;1.83
1005;1.76;;U2 B L2 D2 B' R2 B U2 B2 L2 R2 U' L' B2 D2 L D U2 L' D F';2022-12-22 16:58:53;1.76
1006;1.89;;D2 F L2 B2 U2 F' U2 B' R2 F2 R F2 R2 U' B2 L B' F' R U;2022-12-22 16:58:56;1.89
1007;1.73;;L2 B2 L B2 F2 L F2 R F2 D2 L2 B' D' F2 U B2 U2 F2 L2 D2;2022-12-22 16:58:59;1.73
1008;1.76;;B U' F2 D R2 B2 D F2 D U2 R2 U' F L U2 F2 U2 R' U B2;2022-12-22 16:59:02;1.76
1009;1.86;;B R' D F2 B U B2 R F R2 U' R2 F2 D F2 U' R2 U F2 D2;2022-12-22 16:59:04;1.86
